,Unnamed: 0,dock_id,dock_name,month,num_day,hour,latitude,longitude,avail_bikes,tot_docks,avail_bikes_proportion,tmp,rain,weekday_cluster,weekend_cluster
162,547946,3179,Park Ave & Marcus Garvey Blvd,5,6,2,40.698617,-73.941342,15,23,0.6521739130434782,16.1,1,2,2
163,892916,3182,Yankee Ferry Terminal,10,2,14,40.686931,-74.016966,18,42,0.4285714285714285,8.3,0,3,0
164,801740,3224,W 13 St & Hudson St,5,4,16,40.73997354103409,-74.00513872504233,28,39,0.717948717948718,30.6,0,2,0
165,2696996,3226,W 82 St & Central Park West,4,5,18,40.78275,-73.97137,22,45,0.4888888888888888,13.9,0,1,2
166,1413924,3232,Bond St & Fulton St,5,2,13,40.68962188790333,-73.98304268717766,25,31,0.8064516129032256,14.4,0,2,3
167,1362098,3233,E 48 St & 5 Ave,6,1,0,40.757245685183776,-73.97805913430997,1,39,0.0256410256410256,25.6,0,5,1
168,2636409,3235,E 41 St & Madison Ave,6,1,23,40.752165280621966,-73.97992193698882,1,31,0.032258064516129,26.7,0,0,1
169,1798577,3236,W 42 St & Dyer Ave,5,6,2,40.758984809405945,-73.99379969202677,23,33,0.696969696969697,16.1,1,4,2
170,2532681,3241,Monroe St & Tompkins Ave,6,4,4,40.686203,-73.944694,18,19,0.9473684210526316,24.4,0,1,2
171,1900140,3242,Schermerhorn St & Court St,10,2,13,40.69102926901552,-73.991833629321,16,39,0.4102564102564102,15.0,1,2,3
172,1743799,3249,Verona Pl & Fulton St,2,3,8,40.6803560840434,-73.9476791024208,9,19,0.4736842105263157,-3.3,0,0,2
173,734030,3254,Soissons Landing,6,7,7,40.69231660719192,-74.01486575603485,21,29,0.7241379310344827,18.9,0,3,3
174,1585613,3258,W 27 St & 10 Ave,4,6,13,40.75018156325683,-74.00218427181245,8,37,0.2162162162162162,21.0,0,5,2
175,2628647,3259,9 Ave & W 28 St,7,2,5,40.749370241932766,-73.99923384189604,3,27,0.1111111111111111,25.6,0,1,0
176,1022884,3282,5 Ave & E 88 St,3,5,19,40.78306999505976,-73.95938999819934,29,38,0.7631578947368421,12.2,0,0,3
177,2864081,3284,E 88 St & Park Ave,12,1,7,40.781410700190015,-73.95595908164978,4,41,0.0975609756097561,2.2,0,0,1
178,1061699,3288,E 88 St & 1 Ave,4,4,6,40.77830100756199,-73.94881341283697,25,39,0.641025641025641,10.0,1,4,3
179,2854299,3290,E 89 St & York Ave,11,6,21,40.777945316434746,-73.9460410149435,0,35,0.0,10.0,1,1,0
180,2328027,3293,W 92 St & Broadway,9,7,11,40.7921,-73.9739,14,24,0.5833333333333333,20.0,0,1,2
181,2559158,3294,E 91 St & Park Ave,9,7,12,40.7835016,-73.955327,3,38,0.0789473684210526,20.6,0,0,1
182,1756298,3295,Central Park W & W 96 St,10,3,19,40.79126999812638,-73.96483900111724,19,59,0.3220338983050847,24.4,0,1,2
183,1183262,3296,E 93 St & 2 Ave,6,4,20,40.782454175279874,-73.9489196240902,29,42,0.6904761904761904,25.6,0,2,0
184,1079464,3298,Warren St & Court St,10,6,7,40.686371,-73.99383324,3,23,0.1304347826086956,17.8,1,2,3
185,384995,3299,E 98 St & Park Ave,9,7,12,40.78813,-73.95206,0,25,0.0,20.6,0,0,1
186,175286,3301,Columbus Ave & W 95 St,3,4,4,40.79195568586411,-73.96808699871315,34,39,0.8717948717948718,4.4,0,1,2
187,2398286,3304,6 Ave & 9 St,9,7,12,40.668127,-73.98377641,4,27,0.1481481481481481,20.6,0,0,2
188,941361,3305,E 91 St & 2 Ave,12,3,12,40.781122323752754,-73.94965590003534,17,39,0.4358974358974359,-0.6,0,4,0
189,944011,3306,10 St & 7 Ave,5,2,12,40.6662078,-73.98199886,5,23,0.217391304347826,14.4,0,0,1
190,2768541,3307,West End Ave & W 94 St,5,6,7,40.79416539785027,-73.97412399838835,11,31,0.3548387096774193,19.4,0,1,0
191,1194847,3308,Kane St & Clinton St,10,6,8,40.6861758,-73.99645295,0,27,0.0,16.7,1,4,0
192,1660769,3309,E 97 St & 3 Ave,10,6,8,40.7859201,-73.94860294,1,30,0.0333333333333333,16.7,1,0,2
193,1533888,3310,14 St & 7 Ave,11,6,5,40.663779,-73.98396846,12,24,0.5,-8.3,0,1,2
194,393259,3311,Columbia St & Kane St,5,7,3,40.68763158162438,-74.0016255855426,21,21,1.0,13.3,0,4,3
195,1446079,3312,1 Ave & E 94 St,8,4,23,40.781721203905846,-73.94594001485011,36,39,0.9230769230769232,28.3,0,3,3
196,229653,3314,W 95 St & Broadway,10,6,8,40.7937704,-73.971888,0,32,0.0,16.7,1,1,2
197,1794767,3315,Henry St & Degraw St,10,6,7,40.6847514,-73.99917254,15,23,0.6521739130434782,17.8,1,4,0
198,645093,3316,W 104 St & Amsterdam Ave,6,7,4,40.7989937,-73.9662173778,12,47,0.2553191489361701,21.7,1,0,2
199,1766035,3317,10 St & 5 Ave,10,6,7,40.6686273,-73.98700053,4,24,0.1666666666666666,17.8,1,2,0
200,2168003,3318,2 Ave & E 96 St,9,7,11,40.7839636,-73.9471673,27,39,0.6923076923076922,20.0,0,3,0
201,2511185,3319,14 St & 5 Ave,9,7,12,40.66628697356258,-73.9889505310162,15,21,0.7142857142857143,20.6,0,1,0
202,2727857,3320,Central Park West & W 100 St,5,4,23,40.79388982649832,-73.96304876524158,1,49,0.0204081632653061,14.4,1,1,0
203,362245,3321,Clinton St & Union St,11,1,4,40.6831164,-73.99785267,6,25,0.24,8.9,0,1,2
204,1007952,3324,3 Ave & 14 St,12,4,5,40.6685455,-73.99333264,23,25,0.92,-0.6,0,3,3
205,1092697,3325,E 95 St & 3 Ave,5,4,13,40.7849032,-73.950503,2,31,0.064516129032258,25.6,0,0,2
206,2705165,3326,Clinton St & Centre St,10,6,8,40.67434,-74.00194698,1,21,0.0476190476190476,16.7,1,2,0
207,2281008,3327,3 Ave & E 100 St,9,7,13,40.7877214,-73.94728331,11,27,0.4074074074074073,22.2,0,2,2
208,484780,3328,W 100 St & Manhattan Ave,8,7,8,40.79499998642669,-73.96450000678665,12,39,0.3076923076923077,22.0,1,1,2
209,2802323,3329,Degraw St & Smith St,4,2,13,40.6829151,-73.99318208,24,27,0.8888888888888888,15.6,0,1,0
210,2470963,3330,Henry St & Bay St,10,6,8,40.6725058,-74.00494695,10,19,0.5263157894736841,16.7,1,3,3
211,219999,3332,Degraw St & Hoyt St,10,6,8,40.68199044270703,-73.99079024791716,0,19,0.0,16.7,1,4,0
212,1435474,3335,Union St & 4 Ave,7,6,23,40.6772744,-73.98282002,26,28,0.9285714285714286,25.0,0,3,3
213,1089118,3336,E 97 St & Madison Ave,10,6,8,40.787801002330376,-73.95355899345385,0,41,0.0,16.7,1,0,1
214,1479132,3338,2 Ave & E 99 St,5,2,13,40.7862586,-73.94552579,4,31,0.1290322580645161,14.4,0,2,0
215,721165,3339,Berkeley Pl & 6 Ave,4,3,1,40.6765304,-73.97846879,19,23,0.8260869565217391,10.6,0,4,3
216,1823525,3340,Wolcott St & Dwight St,10,6,8,40.6753274,-74.0100698,6,21,0.2857142857142857,16.7,1,3,3
217,1838674,3342,Pioneer St & Richards St,9,7,11,40.6777748,-74.0094613,17,23,0.7391304347826086,20.0,0,3,3
218,2393648,3343,W 107 St & Columbus Ave,8,7,9,40.79975680588506,-73.96211286486873,8,23,0.3478260869565217,22.2,0,1,2
219,1708312,3345,Madison Ave & E 99 St,10,6,8,40.78948538878236,-73.9524293048636,13,35,0.3714285714285714,16.7,1,5,1
220,86366,3346,Berkeley Pl & 7 Ave,5,7,3,40.67514680618273,-73.9752320595812,28,29,0.9655172413793104,13.3,0,2,0
221,536694,3347,Van Brunt St & Wolcott St,4,3,1,40.6773429,-74.01275056,18,21,0.8571428571428571,10.6,0,3,3
222,1834978,3348,Coffey St & Conover St,4,2,17,40.677236,-74.015665,13,19,0.6842105263157894,15.0,0,3,3
223,853301,3350,W 100 St & Broadway,6,5,5,40.79737209296245,-73.97041193112238,25,39,0.641025641025641,22.8,1,1,2
224,286013,3351,E 102 St & 1 Ave,6,4,1,40.7869946,-73.94164802,24,25,0.96,17.8,0,4,3
225,1935916,3352,Sigourney St & Columbia St,10,6,7,40.67267243410948,-74.0087952464819,9,21,0.4285714285714285,17.8,1,3,3
226,1948203,3354,3 St & Prospect Park West,12,4,6,40.66813199685157,-73.97363831862698,29,31,0.9354838709677418,-1.1,0,1,2
227,1313203,3355,E 66 St & Madison Ave,5,1,16,40.76800889305947,-73.96845281124115,2,25,0.08,16.7,0,0,1
228,2190300,3356,Amsterdam Ave & W 66 St,3,6,17,40.774667118943206,-73.98470568839504,2,21,0.0952380952380952,13.3,0,1,2
229,2752933,3357,W 106 St & Amsterdam Ave,10,7,12,40.8008363,-73.9664492472,5,35,0.1428571428571428,12.8,0,1,2
230,1120817,3358,Garfield Pl & 8 Ave,12,4,5,40.6711978,-73.97484126,8,25,0.32,-0.6,0,1,1
231,1394376,3359,E 68 St & Madison Ave,9,7,11,40.7691572,-73.96703464,0,35,0.0,20.0,0,0,1
232,2338375,3360,Amsterdam Ave & W 79 St,6,5,23,40.78293909177556,-73.9786517118081,12,25,0.48,26.7,0,4,0
233,2486432,3361,Carroll St & 6 Ave,10,6,7,40.6740886,-73.9787282,0,23,0.0,17.8,1,1,0
234,99081,3362,Madison Ave & E 82 St,9,3,20,40.7781314,-73.96069399,2,34,0.0588235294117647,22.8,1,0,2
235,671126,3364,Carroll St & 5 Ave,10,6,8,40.6751622,-73.9814832,1,27,0.037037037037037,16.7,1,4,0
236,838952,3365,3 St & 7 Ave,12,5,6,40.6703837,-73.97839676,19,27,0.7037037037037037,0.0,0,1,2
237,2054242,3366,West End Ave & W 107 St,6,5,22,40.8021174,-73.9681805305,9,31,0.2903225806451613,27.2,0,1,2
238,2312810,3367,5 Ave & E 103 St,7,7,22,40.792255261303545,-73.95249934543389,7,39,0.1794871794871794,27.2,0,0,2
239,818507,3369,E 82 St & East End Ave,8,1,19,40.77246069767264,-73.94682079953004,5,29,0.1724137931034482,27.2,0,1,2
240,2496086,3370,E 78 St & 2 Ave,10,6,8,40.77279660349192,-73.95577801381107,0,25,0.0,16.7,1,1,2
241,2723645,3371,4 Ave & 2 St,7,4,21,40.674613422475815,-73.98501142859459,26,27,0.9629629629629628,24.4,0,3,3
242,907267,3372,E 74 St & 1 Ave,6,1,21,40.7689738,-73.95482273,7,39,0.1794871794871794,27.8,0,1,0
243,928600,3373,3 St & 3 Ave,10,6,8,40.6750705,-73.98775226,6,27,0.2222222222222222,16.7,1,3,3
244,870756,3374,Central Park North & Adam Clayton Powell Blvd,1,7,12,40.799484002827455,-73.95561300212057,25,36,0.6944444444444444,-4.4,0,3,3
245,319493,3375,3 Ave & E 72 St,10,6,8,40.7699426,-73.96060712,1,35,0.0285714285714285,16.7,1,0,1
246,1871764,3376,E 65 St & 2 Ave,10,6,7,40.76471851944339,-73.96222069859505,5,39,0.1282051282051281,17.8,1,0,1
247,2148697,3378,E 76 St & Park Ave,9,7,11,40.77376298934656,-73.96222087691594,11,28,0.3928571428571428,20.0,0,0,2
248,509085,3379,E 103 St & Lexington Ave,11,3,0,40.79030511452245,-73.94755755834753,3,35,0.0857142857142857,8.9,0,2,0
249,2357129,3381,3 St & Hoyt St,9,2,4,40.6777287,-73.99364123,14,21,0.6666666666666666,21.7,0,2,0
250,2660850,3383,Cathedral Pkwy & Broadway,12,3,12,40.804213,-73.96699104,3,25,0.12,-0.6,0,1,2
251,865985,3384,Smith St & 3 St,10,6,8,40.6787242,-73.99599099,0,25,0.0,16.7,1,0,2
252,243403,3387,E 106 St & Madison Ave,5,7,3,40.7934337,-73.94945003,2,25,0.08,13.3,0,2,0
253,628609,3388,President St & Henry St,9,4,18,40.6828003,-73.99990419,10,25,0.4,27.2,0,4,0
254,759861,3390,E 109 St & 3 Ave,3,7,1,40.79329668,-73.9432083,21,24,0.875,15.6,1,3,0
255,1281159,3391,E 106 St & 1 Ave,10,6,8,40.7892529,-73.93956237,6,25,0.24,16.7,1,3,3
256,1156563,3392,Commerce St & Van Brunt St,10,6,8,40.6812117,-74.00860912,12,19,0.631578947368421,16.7,1,3,0
257,350720,3393,Richards St & Delavan St,10,6,8,40.6794327,-74.00785041,10,19,0.5263157894736841,16.7,1,3,0
258,2786107,3394,Columbia St & W 9 St,5,3,7,40.6769993,-74.00647134,21,21,1.0,16.7,0,3,3
259,2836222,3395,Henry St & W 9 St,4,2,7,40.6763744,-74.00324957,9,19,0.4736842105263157,6.1,0,3,0
260,976438,3396,Clinton St & 4 Place,10,6,8,40.6783563,-74.00014502,0,25,0.0,16.7,1,1,2
261,2608482,3397,Court St & Nelson St,1,3,2,40.6763947,-73.99869893,22,25,0.88,-10.6,0,3,3
262,624815,3398,Smith St & 9 St,12,3,10,40.6746957,-73.99785768,23,23,1.0,1.1,0,2,3
263,2095621,3399,7 St & 3 Ave,10,6,8,40.67260298150126,-73.98983001708984,16,24,0.6666666666666666,16.7,1,3,3
264,2375441,3400,E 110 St & Madison Ave,9,7,12,40.796153535804415,-73.9478214152551,3,24,0.125,20.6,0,4,0
265,2623410,3402,Court St & State St,4,3,3,40.69023747606845,-73.99203073940555,14,23,0.608695652173913,10.0,0,2,3
266,1773576,3404,7 St & 5 Ave,10,3,9,40.6704922,-73.98541675,0,27,0.0,19.0,0,2,0
267,784365,3405,5 St & 6 Ave,9,7,11,40.6704836,-73.98208968,0,23,0.0,20.0,0,1,2
268,186000,3407,Union St & Nevins St,10,6,8,40.67909799721684,-73.98765474557875,5,23,0.217391304347826,16.7,1,3,3
269,365975,3408,Congress St & Clinton St,5,2,13,40.6881529,-73.99520919,25,27,0.925925925925926,14.4,0,4,0
270,1263914,3409,Bergen St & Smith St,11,5,12,40.6867443,-73.99063168,21,35,0.6,14.4,0,3,3
271,1295688,3410,Dean St & Hoyt St,9,7,12,40.6864442,-73.98759104,15,31,0.4838709677419355,20.6,0,2,0
272,1559120,3411,Bond St & Bergen St,12,3,16,40.6849668,-73.98620772,24,27,0.8888888888888888,3.9,0,1,0
273,1544599,3413,Wyckoff St & 3 Ave,6,7,1,40.6827549,-73.98258555,20,22,0.909090909090909,27.8,0,2,0
274,2605670,3414,Bergen St & Flatbush Ave,4,3,1,40.680944723477296,-73.97567331790921,25,33,0.7575757575757575,10.6,0,2,2
275,2867267,3416,7 Ave & Park Pl,3,5,19,40.67761468980208,-73.97324284256149,17,25,0.68,7.2,1,5,2
276,754742,3417,Baltic St & 5 Ave,12,5,14,40.679576607091406,-73.97854973429052,21,27,0.7777777777777777,6.1,0,3,3
277,1335068,3418,Plaza St West & Flatbush Ave,6,1,18,40.6750207,-73.97111473,0,33,0.0,32.2,0,0,2
278,134756,3419,Douglass St & 4 Ave,1,7,12,40.6792788,-73.98154004,26,27,0.9629629629629628,-4.4,0,3,3
279,129985,3420,Douglass St & 3 Ave,10,6,8,40.6802133,-73.98432695,13,21,0.619047619047619,16.7,1,3,3
280,2474945,3421,Hoyt St & Warren St,5,3,16,40.6843549,-73.98901629,17,23,0.7391304347826086,28.9,0,3,0
281,1271557,3422,Columbia St & Degraw St,10,4,20,40.6859296,-74.00242364,20,21,0.9523809523809524,24.4,0,3,3
282,517998,3423,West Drive & Prospect Park West,11,4,4,40.66106337873646,-73.97945255440673,17,29,0.586206896551724,6.1,0,1,0
283,823145,3425,2 Ave & E 104 St,9,7,12,40.7892105,-73.94370784,14,33,0.4242424242424242,20.6,0,1,0
284,2254463,3427,Lafayette St & Jersey St,1,3,21,40.72430527250332,-73.99600982666014,3,40,0.075,0.6,0,5,3
285,402877,3429,Hanson Pl & Ashland Pl,5,6,13,40.685068073081766,-73.97790759801862,22,39,0.5641025641025641,16.7,0,2,3
286,771077,3434,W 88 St & West End Ave,10,3,5,40.79025417330419,-73.97718340158461,23,35,0.6571428571428571,7.8,0,1,2
287,1142296,3437,Riverside Dr & W 91 St,8,5,1,40.79313480986663,-73.97700369358063,19,39,0.4871794871794871,23.3,0,1,2
288,497243,3438,E 76 St & 3 Ave,8,1,7,40.772248537721744,-73.95842134952545,7,31,0.2258064516129032,22.2,0,0,2
289,2844307,3443,W 52 St & 6 Ave,6,6,3,40.76132982786815,-73.97982001489072,0,41,0.0,23.3,0,5,1
290,557273,3447,E 71 St & 1 Ave,5,3,8,40.76703432309872,-73.95622730255127,6,41,0.1463414634146341,10.0,0,0,2
291,774713,3449,Eckford St & Engert Ave,9,7,11,40.72146256229816,-73.94800901412965,1,18,0.0555555555555555,20.0,0,1,2
292,492707,3452,Bayard St & Leonard St,7,2,23,40.71915571298016,-73.94885393926462,6,43,0.1395348837209302,27.8,0,0,1
293,2352377,3453,Devoe St & Lorimer St,11,3,6,40.71335225581173,-73.94910337174153,3,19,0.1578947368421052,9.4,0,0,2
294,1692861,3454,Leonard St & Maujer St,5,6,2,40.7103685423523,-73.94705951213837,11,24,0.4583333333333333,16.1,1,1,2
295,850237,3455,Schermerhorn St & 3 Ave,5,6,20,40.68680820503432,-73.98036181926726,31,35,0.8857142857142856,28.9,0,2,0
296,1511953,3456,Jackson St & Leonard St,10,6,8,40.71638027450792,-73.94821271778098,1,22,0.0454545454545454,16.7,1,0,1
297,328117,3457,E 58 St & Madison Ave,6,6,0,40.76302594280519,-73.97209525108337,1,46,0.0217391304347826,16.7,0,5,1
298,1989622,3458,W 55 St & 6 Ave,3,5,7,40.76309387270797,-73.9783501625061,16,40,0.4,-7.2,0,5,1
299,1375491,3459,E 53 St & 3 Ave,10,6,8,40.75763227739442,-73.96930575370787,14,34,0.4117647058823529,16.7,1,5,1
300,207850,3462,E 44 St & 2 Ave,9,2,23,40.751183874632765,-73.97138714790344,2,39,0.0512820512820512,16.7,1,5,1
301,1307531,3463,E 16 St & Irving Pl,6,4,5,40.73536704543461,-73.98797393608542,2,37,0.054054054054054,23.3,0,0,2
302,2419214,3466,W 45 St & 6 Ave,7,2,19,40.75668720603179,-73.98257732391357,0,34,0.0,23.9,0,5,1
303,2831630,3467,W Broadway & Spring Street,4,6,8,40.72494672359416,-74.00165855884552,16,42,0.3809523809523809,17.2,0,2,0
304,2648089,3469,India St & West St,10,6,8,40.7318139963117,-73.9599501842696,15,23,0.6521739130434782,16.7,1,2,3
305,2745311,3472,W 15 St & 10 Ave,11,5,2,40.74275383051604,-74.00747358441728,3,39,0.0769230769230769,0.6,0,5,3
306,164514,3477,39 St & 2 Ave - Citi Bike HQ at Industry City,2,3,8,40.65539977447831,-74.01062786579134,30,33,0.909090909090909,-3.3,0,2,0
307,601,3478,2 Ave & 36 St - Citi Bike HQ at Industry City,5,7,3,40.65708862420859,-74.00870209036083,30,43,0.6976744186046511,13.3,0,2,3
308,1537315,3479,Picnic Point,6,1,7,40.68512559515416,-74.02535319328307,9,45,0.2,20.6,0,0,2
309,1652925,3486,Schermerhorn St & Bond St,4,3,1,40.688417435531456,-73.98451658137837,15,30,0.5,10.6,0,2,3
310,1918477,3490,E 116 St & 2 Ave,4,6,9,40.79687900629192,-73.93726103842755,14,31,0.4516129032258064,10.6,1,0,1
311,678667,3491,E 118 St & 1 Ave,10,3,6,40.79747,-73.93504,11,24,0.4583333333333333,20.0,0,2,0
312,918946,3492,E 118 St & Park Ave,10,6,8,40.8005385,-73.9419949,4,27,0.1481481481481481,16.7,1,0,2
313,594093,3493,E 118 St & 3 Ave,10,1,10,40.799139,-73.9389152,0,31,0.0,7.8,0,0,1
314,427814,3494,E 115 St & Lexington Ave,10,7,9,40.797911,-73.9423,3,25,0.12,7.8,1,2,2
315,1619140,3495,E 114 St & 1 Ave,2,3,0,40.7945663,-73.9362541,23,26,0.8846153846153845,9.4,0,3,0
316,957534,3496,1 Ave & E 110 St,10,6,8,40.7923272,-73.9383,2,25,0.08,16.7,1,3,3
317,636710,3497,Pleasant Ave & E 116 St,5,2,12,40.7949879,-73.9333349,18,23,0.782608695652174,14.4,0,2,0
318,42704,3498,Pleasant Ave & E 120 St,6,4,11,40.7974772,-73.9311847,11,21,0.5238095238095238,21.7,0,2,0
319,568758,3499,2 Ave & E 122 St,5,7,3,40.8006721,-73.9349,2,25,0.08,13.3,0,0,2
320,1133181,3500,E 115 St & Madison Ave,9,7,11,40.7989445,-73.944846,15,31,0.4838709677419355,20.0,0,1,2
321,2162498,3501,E 118 St & Madison Ave,10,6,8,40.8014866,-73.9442507,3,29,0.1034482758620689,16.7,1,0,1
322,2568811,3502,Lexington Ave & E 111 St,9,7,12,40.7954121,-73.9441232,11,29,0.3793103448275861,20.6,0,2,0
323,1926262,3503,Madison Ave & E 120 St,10,6,8,40.80295,-73.942954,3,30,0.1,16.7,1,0,1
324,1050360,3505,Lexington Ave & E 127 St,6,4,4,40.805726,-73.936322,3,33,0.0909090909090909,24.4,0,2,2
325,1108529,3506,Lexington Ave & E 120 St,10,6,8,40.801306520979736,-73.93981677156334,5,29,0.1724137931034482,16.7,1,0,2
326,298959,3507,Park Ave & E 124 St,10,6,7,40.8045555,-73.9396861,1,36,0.0277777777777777,6.1,0,0,2
327,2103316,3509,Lenox Ave & W 115 St,6,4,23,40.80119386506511,-73.95007389783761,8,31,0.2580645161290322,24.4,0,2,0
328,1122931,3510,Adam Clayton Powell Blvd & W 123 St,8,2,8,40.80783163841904,-73.94937302061683,6,31,0.1935483870967741,20.0,0,0,2
